time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2020-10-18 09:00:00,1.0050514296800004,1.0165806729012148,0.9983686254037651,0.9962978198272316,1.0,1.0032597095624425,3.848344886304848,4.191140938653464,-0.08179062870139364,-0.15692591248636978
2020-10-19 09:00:00,1.0129195757380536,0.9879458474355638,1.0,0.9852459016393443,0.9993103765344121,0.9970843402694747,3.837124422090676,4.191140938653464,-0.08446781478947996,-0.15692591248636978
2020-10-20 09:00:00,0.99515344767534,1.0,1.020186604696334,0.9716566866267465,1.0,0.9973993477996842,3.82714539601948,4.191140938653464,-0.08684879558140768,-0.15692591248636978
2020-10-21 09:00:00,1.0587146566146135,1.0373456094033988,1.003628508261185,1.0120918984280531,0.9937171792948235,1.0210995704004149,3.907896519735417,4.191140938653464,-0.06758169745755394,-0.15692591248636978
2020-10-22 09:00:00,1.0,1.0146669931439765,1.0015187888883446,0.9978661493695441,1.01149320441485,1.0051090271633432,3.9278620692062796,4.191140938653464,-0.06281794702226629,-0.15692591248636978
2020-10-23 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,3.9278620692062796,4.191140938653464,-0.06281794702226629,-0.15692591248636978
2020-10-24 09:00:00,1.0019931523599903,1.0,1.0,1.0,1.0,1.000398630471998,3.9294278347168707,4.191140938653464,-0.06244435769813961,-0.15692591248636978
2020-10-25 09:00:00,0.9818812226047071,0.9733616134018765,0.9856404272216008,1.0,1.002582159624413,0.9886930845705194,3.88499812650348,4.191140938653464,-0.07304522005607905,-0.15692591248636978
2020-10-26 09:00:00,1.0,1.015454985602528,1.0113451131251223,0.9742890533696921,1.0200912355624576,1.0042360775319599,3.9014552797788675,4.191140938653464,-0.06911856773961589,-0.15692591248636978
2020-10-27 09:00:00,1.0245543399329762,0.9918167743838007,0.9899034447997227,1.0,1.0,1.0012549118233,3.9063512621375387,4.191140938653464,-0.06795039362418176,-0.15692591248636978
2020-10-28 09:00:00,1.0,1.0132158590308369,1.0,0.9734374999999998,1.0187905186385737,1.0010887755338822,3.910604401818504,4.191140938653464,-0.06693560081639516,-0.15692591248636978
